Date,Country,State,Product_Category,Product_Name,Quantity,Base_Price_EUR,Discount_Percentage,Final_Price_EUR,Total_Sale_EUR,Order_ID,Dealer_ID,Warranty_Years,Payment_Terms,Delivery_Terms
2022-09-09 10:16:37.698849428,UK,State 2,Concrete Preparation,Concrete Batching Plant,1,214575.72,13.16,186340.65,186340.65,ORD-202209-8734,DEL-655,3,90 Days,DDP
2022-09-09 23:25:25.362681344,Austria,State 1,Concrete Pumps,Stationary Pump BP1800,1,172207.45,6.82,160454.65,160454.65,ORD-202209-3267,DEL-185,2,30 Days,DDP
2022-09-10 12:34:13.026513256,Austria,State 3,Concrete Pumps,Stationary Pump BP350,1,125379.93,8.54,114674.51,114674.51,ORD-202209-6239,DEL-214,2,90 Days,FOB
2022-09-11 01:43:00.690345172,USA,New York,Special Equipment,Sludge Pump,2,67873.05,10.01,61075.64,122151.28,ORD-202209-9516,DEL-584,2,60 Days,DDP
2022-09-11 14:51:48.354177088,Netherlands,State 1,Special Equipment,Sludge Pump,1,54555.43,5.95,51306.95,51306.95,ORD-202209-3948,DEL-213,1,30 Days,CIF
2022-09-12 04:00:36.018009004,Austria,State 1,Special Equipment,Trenchless Equipment,1,156452.08,7.51,144695.85,144695.85,ORD-202209-7238,DEL-325,3,60 Days,DDP
2022-09-12 17:09:23.681840920,USA,California,Special Equipment,Trenchless Equipment,2,142309.26,4.61,135754.38,271508.76,ORD-202209-6099,DEL-383,5,90 Days,CIF
2022-09-13 06:18:11.345672836,India,Kerala,Recycling Solutions,Washing Plant,1,178457.35,7.2,165604.43,165604.43,ORD-202209-8987,DEL-115,1,60 Days,FOB
2022-09-13 19:26:59.009504752,India,Punjab,Placing Equipment,Separate Placing Boom,1,126592.19,6.32,118587.88,118587.88,ORD-202209-7359,DEL-799,5,30 Days,DDP
2022-09-14 08:35:46.673336668,India,Maharashtra,Recycling Solutions,Washing Plant,3,183850.39,9.79,165842.64,497527.91,ORD-202209-5245,DEL-766,1,Immediate,FOB
2022-09-14 21:44:34.337168584,Australia,State 3,Placing Equipment,Separate Placing Boom,2,107273.06,14.98,91207.65,182415.3,ORD-202209-5123,DEL-460,3,60 Days,DDP
2022-09-15 10:53:22.001000500,India,Delhi,Concrete Preparation,Concrete Batching Plant,2,297793.51,11.78,262715.72,525431.45,ORD-202209-7680,DEL-934,5,30 Days,EXW
2022-09-16 00:02:09.664832416,USA,Texas,Special Equipment,Sludge Pump,1,53587.26,12.92,46663.74,46663.74,ORD-202209-9351,DEL-876,2,Immediate,FOB
2022-09-16 13:10:57.328664332,Germany,Bavaria,Recycling Solutions,Washing Plant,3,137882.4,8.2,126577.35,379732.05,ORD-202209-8809,DEL-465,1,90 Days,CIF
2022-09-17 02:19:44.992496248,USA,California,Special Equipment,Trenchless Equipment,2,127451.3,8.84,116180.64,232361.29,ORD-202209-4519,DEL-709,1,90 Days,EXW
2022-09-17 15:28:32.656328164,Germany,Berlin,Special Equipment,Sludge Pump,2,62261.28,0.54,61923.36,123846.72,ORD-202209-4450,DEL-846,1,60 Days,CIF
2022-09-18 04:37:20.320160080,Russia,State 2,Concrete Pumps,Stationary Pump BP1400,3,153781.12,8.61,140535.45,421606.35,ORD-202209-9499,DEL-298,2,30 Days,FOB
2022-09-18 17:46:07.983991996,Austria,State 3,Concrete Preparation,Concrete Batching Plant,1,173508.44,13.58,149943.91,149943.91,ORD-202209-2176,DEL-766,5,90 Days,DDP
2022-09-19 06:54:55.647823912,USA,California,Concrete Pumps,Stationary Pump BP1800,3,184375.44,7.38,170773.33,512319.99,ORD-202209-3741,DEL-533,3,90 Days,EXW
2022-09-19 20:03:43.311655828,Russia,State 3,Concrete Preparation,Concrete Batching Plant,1,246080.42,1.06,243471.06,243471.06,ORD-202209-4202,DEL-397,3,Immediate,EXW
2022-09-20 09:12:30.975487744,Austria,State 1,Recycling Solutions,Recycling Plant,1,312319.66,11.46,276526.21,276526.21,ORD-202209-3498,DEL-982,2,60 Days,EXW
2022-09-20 22:21:18.639319660,China,Beijing,Placing Equipment,Separate Placing Boom,2,126266.75,12.12,110957.83,221915.66,ORD-202209-9792,DEL-965,5,30 Days,FOB
2022-09-21 11:30:06.303151576,France,State 1,Recycling Solutions,Washing Plant,3,173372.3,1.19,171308.45,513925.35,ORD-202209-9594,DEL-395,1,Immediate,DDP
2022-09-22 00:38:53.966983492,India,West Bengal,Placing Equipment,Separate Placing Boom,3,100723.7,4.03,96668.42,290005.25,ORD-202209-9056,DEL-585,5,Immediate,DDP
2022-09-22 13:47:41.630815408,USA,California,Placing Equipment,Separate Placing Boom,1,86185.45,0.14,86068.29,86068.29,ORD-202209-2094,DEL-771,3,Immediate,EXW
2022-09-23 02:56:29.294647324,Austria,State 1,Concrete Pumps,Stationary Pump BP350,1,118188.0,12.33,103610.78,103610.78,ORD-202209-3566,DEL-531,3,60 Days,FOB
2022-09-23 16:05:16.958479240,USA,New York,Recycling Solutions,Recycling Plant,3,311521.98,12.79,271682.88,815048.63,ORD-202209-7092,DEL-968,3,Immediate,EXW
2022-09-24 05:14:04.622311156,Brazil,State 3,Concrete Pumps,Stationary Pump BP1800,2,228352.53,1.47,224986.75,449973.5,ORD-202209-7705,DEL-167,1,90 Days,FOB
2022-09-24 18:22:52.286143072,Netherlands,State 2,Concrete Pumps,Stationary Pump BP1800,3,208308.15,11.95,183421.34,550264.03,ORD-202209-6290,DEL-942,3,30 Days,CIF
2022-09-25 07:31:39.949974988,Germany,North Rhine-Westphalia,Special Equipment,Trenchless Equipment,1,111228.56,4.64,106062.08,106062.08,ORD-202209-2246,DEL-955,2,90 Days,DDP
2022-09-25 20:40:27.613806904,Russia,State 3,Placing Equipment,Concrete Placing Boom,2,99473.56,14.74,84815.11,169630.22,ORD-202209-8811,DEL-866,1,Immediate,CIF
2022-09-26 09:49:15.277638820,USA,California,Recycling Solutions,Recycling Plant,2,240641.84,10.15,216204.95,432409.9,ORD-202209-7078,DEL-301,1,30 Days,EXW
2022-09-26 22:58:02.941470736,USA,Texas,Concrete Preparation,Transit Mixer,3,82996.71,8.56,75895.99,227687.96,ORD-202209-8941,DEL-420,3,Immediate,FOB
2022-09-27 12:06:50.605302652,India,Punjab,Placing Equipment,Concrete Placing Boom,1,104056.52,14.49,88982.23,88982.23,ORD-202209-8477,DEL-642,2,90 Days,DDP
2022-09-28 01:15:38.269134568,USA,Texas,Concrete Pumps,Mobile Pump,1,324806.64,6.32,304283.59,304283.59,ORD-202209-9313,DEL-442,3,90 Days,FOB
2022-09-28 14:24:25.932966484,Russia,State 1,Recycling Solutions,Recycling Plant,1,235068.02,1.88,230651.94,230651.94,ORD-202209-6627,DEL-936,3,60 Days,EXW
2022-09-29 03:33:13.596798400,USA,Florida,Concrete Pumps,Stationary Pump BP1800,3,230005.61,4.29,220143.46,660430.38,ORD-202209-8563,DEL-409,3,Immediate,DDP
2022-09-29 16:42:01.260630316,Germany,Berlin,Placing Equipment,Separate Placing Boom,3,128908.93,3.34,124603.86,373811.59,ORD-202209-8032,DEL-799,2,90 Days,CIF
2022-09-30 05:50:48.924462232,USA,Florida,Placing Equipment,Separate Placing Boom,3,83700.58,0.41,83353.27,250059.82,ORD-202209-4093,DEL-592,2,90 Days,EXW
2022-09-30 18:59:36.588294148,Brazil,State 2,Concrete Preparation,Transit Mixer,1,120906.74,4.27,115743.65,115743.65,ORD-202209-7985,DEL-904,1,90 Days,EXW
2022-10-01 08:08:24.252126064,Brazil,State 1,Placing Equipment,Separate Placing Boom,3,98552.07,5.17,93457.79,280373.36,ORD-202210-6290,DEL-688,2,90 Days,FOB
2022-10-01 21:17:11.915957980,Brazil,State 1,Placing Equipment,Separate Placing Boom,2,94152.61,10.49,84275.06,168550.12,ORD-202210-5999,DEL-957,1,Immediate,FOB
2022-10-02 10:25:59.579789896,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1400,1,171734.84,7.7,158515.62,158515.62,ORD-202210-9768,DEL-148,2,90 Days,DDP
2022-10-02 23:34:47.243621812,Austria,State 1,Special Equipment,Foundation Equipment,1,183249.32,13.41,158670.4,158670.4,ORD-202210-7163,DEL-960,3,90 Days,DDP
2022-10-03 12:43:34.907453728,USA,Texas,Concrete Pumps,Stationary Pump BP350,1,94247.19,11.08,83801.71,83801.71,ORD-202210-3587,DEL-336,5,60 Days,FOB
2022-10-04 01:52:22.571285644,Germany,Berlin,Special Equipment,Sludge Pump,3,45752.81,11.93,40295.7,120887.1,ORD-202210-9012,DEL-251,3,90 Days,EXW
2022-10-04 15:01:10.235117560,Russia,State 2,Recycling Solutions,Washing Plant,3,192121.43,11.11,170781.44,512344.32,ORD-202210-8894,DEL-645,1,60 Days,EXW
2022-10-05 04:09:57.898949476,Austria,State 2,Placing Equipment,Separate Placing Boom,3,90030.95,7.14,83603.05,250809.14,ORD-202210-3962,DEL-490,3,60 Days,FOB
2022-10-05 17:18:45.562781392,India,Delhi,Placing Equipment,Separate Placing Boom,1,125920.41,3.3,121768.81,121768.81,ORD-202210-4896,DEL-263,5,Immediate,FOB
2022-10-06 06:27:33.226613308,Austria,State 2,Special Equipment,Foundation Equipment,2,197167.93,9.11,179205.04,358410.08,ORD-202210-4260,DEL-893,3,60 Days,EXW
2022-10-06 19:36:20.890445224,India,Kerala,Placing Equipment,Concrete Placing Boom,2,109482.49,5.14,103850.51,207701.03,ORD-202210-8549,DEL-136,1,Immediate,CIF
2022-10-07 08:45:08.554277140,USA,Illinois,Recycling Solutions,Recycling Plant,2,291970.75,4.69,278281.35,556562.7,ORD-202210-8116,DEL-436,1,30 Days,CIF
2022-10-07 21:53:56.218109056,USA,California,Concrete Pumps,Stationary Pump BP350,1,122277.81,5.66,115350.97,115350.97,ORD-202210-4739,DEL-400,5,30 Days,DDP
2022-10-08 11:02:43.881940972,Russia,State 1,Concrete Pumps,Stationary Pump BP350,2,94933.81,6.64,88628.97,177257.94,ORD-202210-1236,DEL-780,2,60 Days,CIF
2022-10-09 00:11:31.545772888,India,Gujarat,Special Equipment,Trenchless Equipment,2,152905.33,4.35,146248.61,292497.22,ORD-202210-4010,DEL-147,5,60 Days,CIF
2022-10-09 13:20:19.209604804,India,Telangana,Concrete Preparation,Transit Mixer,3,117318.35,12.68,102438.22,307314.65,ORD-202210-8452,DEL-903,3,60 Days,FOB
2022-10-10 02:29:06.873436720,Austria,State 1,Concrete Preparation,Transit Mixer,2,116012.05,10.13,104261.58,208523.17,ORD-202210-6693,DEL-355,3,60 Days,CIF
2022-10-10 15:37:54.537268636,Germany,Hesse,Recycling Solutions,Recycling Plant,3,317214.81,11.76,279924.02,839772.07,ORD-202210-2572,DEL-536,5,60 Days,CIF
2022-10-11 04:46:42.201100552,Germany,North Rhine-Westphalia,Special Equipment,Trenchless Equipment,1,118269.0,5.06,112280.17,112280.17,ORD-202210-1903,DEL-357,1,Immediate,DDP
2022-10-11 17:55:29.864932468,Austria,State 3,Recycling Solutions,Washing Plant,2,144260.0,9.54,130494.2,260988.39,ORD-202210-8081,DEL-931,1,Immediate,CIF
2022-10-12 07:04:17.528764384,China,Jiangsu,Recycling Solutions,Washing Plant,1,147269.99,4.68,140378.75,140378.75,ORD-202210-4033,DEL-946,1,Immediate,FOB
2022-10-12 20:13:05.192596300,USA,New York,Concrete Pumps,Stationary Pump BP1400,3,187321.8,0.38,186611.51,559834.54,ORD-202210-1373,DEL-969,3,30 Days,CIF
2022-10-13 09:21:52.856428216,China,Beijing,Concrete Preparation,Transit Mixer,3,130005.04,0.13,129841.56,389524.67,ORD-202210-7213,DEL-636,5,60 Days,EXW
2022-10-13 22:30:40.520260132,India,Telangana,Concrete Pumps,Stationary Pump BP1800,3,204646.17,4.94,194536.19,583608.56,ORD-202210-4937,DEL-988,2,Immediate,EXW
2022-10-14 11:39:28.184092048,India,Delhi,Recycling Solutions,Washing Plant,1,153849.13,10.52,137670.65,137670.65,ORD-202210-8464,DEL-362,1,90 Days,CIF
2022-10-15 00:48:15.847923964,Russia,State 1,Recycling Solutions,Recycling Plant,2,229611.37,1.83,225405.93,450811.86,ORD-202210-2596,DEL-796,3,60 Days,DDP
2022-10-15 13:57:03.511755880,India,Delhi,Concrete Preparation,Transit Mixer,1,84850.22,13.75,73185.7,73185.7,ORD-202210-4982,DEL-494,1,60 Days,EXW
2022-10-16 03:05:51.175587796,Brazil,State 2,Recycling Solutions,Recycling Plant,3,223532.74,1.52,220128.0,660383.99,ORD-202210-6839,DEL-796,1,30 Days,CIF
2022-10-16 16:14:38.839419712,Brazil,State 2,Recycling Solutions,Recycling Plant,2,238073.43,8.91,216866.35,433732.7,ORD-202210-7342,DEL-597,2,90 Days,FOB
2022-10-17 05:23:26.503251628,China,Sichuan,Concrete Preparation,Transit Mixer,1,107542.06,1.24,106213.24,106213.24,ORD-202210-7409,DEL-982,1,60 Days,DDP
2022-10-17 18:32:14.167083544,India,Kerala,Placing Equipment,Concrete Placing Boom,3,127620.73,14.63,108943.62,326830.86,ORD-202210-4172,DEL-243,2,30 Days,DDP
2022-10-18 07:41:01.830915460,Brazil,State 3,Concrete Pumps,Stationary Pump BP350,1,99488.78,7.91,91614.4,91614.4,ORD-202210-2960,DEL-177,5,30 Days,FOB
2022-10-18 20:49:49.494747376,Brazil,State 3,Recycling Solutions,Washing Plant,2,139367.21,9.42,126238.34,252476.68,ORD-202210-3167,DEL-592,3,30 Days,EXW
2022-10-19 09:58:37.158579292,Germany,Hesse,Special Equipment,Sludge Pump,2,75327.63,12.13,66187.3,132374.6,ORD-202210-6691,DEL-929,5,Immediate,DDP
2022-10-19 23:07:24.822411208,Netherlands,State 1,Special Equipment,Trenchless Equipment,1,150549.04,11.08,133871.31,133871.31,ORD-202210-8699,DEL-622,2,90 Days,FOB
2022-10-20 12:16:12.486243124,Brazil,State 3,Recycling Solutions,Washing Plant,3,135115.95,1.13,133585.17,400755.51,ORD-202210-8994,DEL-199,2,Immediate,DDP
2022-10-21 01:25:00.150075040,USA,Texas,Recycling Solutions,Washing Plant,3,165220.67,11.37,146427.21,439281.64,ORD-202210-9706,DEL-938,3,60 Days,CIF
2022-10-21 14:33:47.813906956,Brazil,State 3,Special Equipment,Trenchless Equipment,3,138279.11,1.18,136651.95,409955.85,ORD-202210-1009,DEL-669,2,90 Days,CIF
2022-10-22 03:42:35.477738872,India,Delhi,Concrete Preparation,Transit Mixer,3,107835.21,5.64,101758.23,305274.7,ORD-202210-7194,DEL-180,3,60 Days,EXW
2022-10-22 16:51:23.141570788,India,Gujarat,Recycling Solutions,Recycling Plant,1,319795.66,14.15,274532.34,274532.34,ORD-202210-7990,DEL-159,5,90 Days,DDP
2022-10-23 06:00:10.805402704,Netherlands,State 3,Concrete Pumps,Stationary Pump BP350,1,121769.66,4.38,116431.7,116431.7,ORD-202210-4102,DEL-551,2,90 Days,EXW
2022-10-23 19:08:58.469234620,India,Punjab,Recycling Solutions,Recycling Plant,1,224480.04,7.16,208414.18,208414.18,ORD-202210-3334,DEL-201,2,90 Days,DDP
2022-10-24 08:17:46.133066536,USA,Illinois,Placing Equipment,Separate Placing Boom,2,126232.56,5.57,119202.45,238404.9,ORD-202210-2167,DEL-891,5,Immediate,FOB
2022-10-24 21:26:33.796898452,Russia,State 2,Recycling Solutions,Washing Plant,2,208213.31,13.54,180030.75,360061.49,ORD-202210-8611,DEL-763,3,60 Days,CIF
2022-10-25 10:35:21.460730368,India,Tamil Nadu,Special Equipment,Sludge Pump,3,78780.0,11.25,69916.54,209749.63,ORD-202210-2722,DEL-423,3,90 Days,DDP
2022-10-25 23:44:09.124562284,Germany,Hesse,Concrete Pumps,Stationary Pump BP1800,1,165297.17,9.82,149061.32,149061.32,ORD-202210-3395,DEL-697,1,60 Days,FOB
2022-10-26 12:52:56.788394200,Russia,State 1,Special Equipment,Trenchless Equipment,1,183241.79,11.89,161462.7,161462.7,ORD-202210-2561,DEL-275,3,30 Days,CIF
2022-10-27 02:01:44.452226116,India,West Bengal,Recycling Solutions,Recycling Plant,1,200845.65,12.95,174841.38,174841.38,ORD-202210-2092,DEL-361,5,30 Days,DDP
2022-10-27 15:10:32.116058032,India,Delhi,Recycling Solutions,Recycling Plant,1,299259.13,3.77,287970.12,287970.12,ORD-202210-1540,DEL-696,3,Immediate,EXW
2022-10-28 04:19:19.779889948,Sweden,State 2,Special Equipment,Sludge Pump,2,53088.01,14.45,45415.61,90831.22,ORD-202210-4044,DEL-939,3,60 Days,CIF
2022-10-28 17:28:07.443721864,Austria,State 2,Concrete Pumps,Stationary Pump BP1400,1,168334.59,1.02,166619.92,166619.92,ORD-202210-7814,DEL-250,5,90 Days,DDP
2022-10-29 06:36:55.107553780,Germany,Berlin,Recycling Solutions,Washing Plant,3,202888.09,11.09,180397.05,541191.14,ORD-202210-1173,DEL-222,3,90 Days,DDP
2022-10-29 19:45:42.771385696,Austria,State 3,Concrete Pumps,Mobile Pump,3,342996.78,14.46,293415.42,880246.26,ORD-202210-2214,DEL-231,2,Immediate,EXW
2022-10-30 08:54:30.435217612,India,Karnataka,Concrete Pumps,Mobile Pump,2,230785.05,5.84,217317.75,434635.5,ORD-202210-5784,DEL-659,3,Immediate,EXW
2022-10-30 22:03:18.099049528,UK,State 1,Concrete Preparation,Concrete Batching Plant,2,259760.39,14.66,221686.8,443373.6,ORD-202210-1502,DEL-519,2,Immediate,EXW
2022-10-31 11:12:05.762881444,Russia,State 1,Concrete Preparation,Transit Mixer,3,108506.04,3.48,104733.89,314201.66,ORD-202210-3440,DEL-744,3,60 Days,CIF
2022-11-01 00:20:53.426713360,USA,Illinois,Concrete Pumps,Stationary Pump BP1800,2,208516.63,6.3,195383.25,390766.49,ORD-202211-6412,DEL-300,3,90 Days,EXW
2022-11-01 13:29:41.090545276,India,Gujarat,Recycling Solutions,Recycling Plant,3,275788.76,9.5,249600.18,748800.55,ORD-202211-9463,DEL-461,1,Immediate,FOB
2022-11-02 02:38:28.754377192,Australia,State 2,Concrete Preparation,Concrete Batching Plant,2,177108.35,10.53,158461.14,316922.28,ORD-202211-5737,DEL-417,2,30 Days,DDP
2022-11-02 15:47:16.418209108,China,Sichuan,Placing Equipment,Concrete Placing Boom,2,109816.63,2.81,106736.23,213472.46,ORD-202211-6734,DEL-254,3,Immediate,DDP
2022-11-03 04:56:04.082041024,China,Sichuan,Concrete Preparation,Transit Mixer,3,94034.54,3.3,90935.13,272805.4,ORD-202211-6703,DEL-715,1,Immediate,DDP
2022-11-03 18:04:51.745872940,UK,State 1,Special Equipment,Sludge Pump,3,87551.76,12.08,76976.61,230929.84,ORD-202211-3740,DEL-879,3,90 Days,CIF
2022-11-04 07:13:39.409704856,Brazil,State 3,Concrete Preparation,Concrete Batching Plant,2,209073.63,6.98,194473.98,388947.97,ORD-202211-3135,DEL-314,3,Immediate,FOB
2022-11-04 20:22:27.073536772,France,State 3,Recycling Solutions,Washing Plant,3,193233.36,14.95,164338.87,493016.61,ORD-202211-2235,DEL-976,1,60 Days,CIF
2022-11-05 09:31:14.737368688,Germany,Bavaria,Concrete Pumps,Mobile Pump,3,307283.18,3.63,296140.34,888421.01,ORD-202211-6110,DEL-472,3,Immediate,CIF
2022-11-05 22:40:02.401200600,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1800,1,212049.4,2.03,207734.19,207734.19,ORD-202211-1625,DEL-550,1,90 Days,CIF
2022-11-06 11:48:50.065032516,India,Gujarat,Recycling Solutions,Recycling Plant,1,238947.14,14.61,204031.16,204031.16,ORD-202211-4777,DEL-263,1,30 Days,CIF
2022-11-07 00:57:37.728864432,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1800,2,197580.28,8.83,180142.22,360284.44,ORD-202211-1281,DEL-672,5,90 Days,DDP
2022-11-07 14:06:25.392696348,Germany,Hesse,Placing Equipment,Concrete Placing Boom,3,126386.27,14.9,107560.25,322680.76,ORD-202211-6079,DEL-707,2,90 Days,FOB
2022-11-08 03:15:13.056528264,Austria,State 1,Special Equipment,Foundation Equipment,2,260530.45,12.66,227549.25,455098.51,ORD-202211-1248,DEL-642,2,60 Days,CIF
2022-11-08 16:24:00.720360180,Germany,Berlin,Recycling Solutions,Washing Plant,1,142033.9,3.75,136708.54,136708.54,ORD-202211-4577,DEL-770,3,Immediate,DDP
2022-11-09 05:32:48.384192096,Austria,State 1,Placing Equipment,Concrete Placing Boom,1,160047.43,2.86,155463.66,155463.66,ORD-202211-5919,DEL-209,1,90 Days,DDP
2022-11-09 18:41:36.048024012,Brazil,State 2,Concrete Pumps,Stationary Pump BP1400,1,172029.55,3.11,166672.05,166672.05,ORD-202211-2591,DEL-307,5,90 Days,DDP
2022-11-10 07:50:23.711855928,India,Punjab,Concrete Pumps,Stationary Pump BP1400,2,158030.23,4.36,151134.25,302268.49,ORD-202211-7120,DEL-408,2,Immediate,DDP
2022-11-10 20:59:11.375687844,India,Kerala,Placing Equipment,Separate Placing Boom,1,85053.72,13.36,73688.53,73688.53,ORD-202211-8264,DEL-481,2,90 Days,CIF
2022-11-11 10:07:59.039519760,Brazil,State 2,Special Equipment,Foundation Equipment,3,187736.33,12.21,164808.1,494424.31,ORD-202211-4875,DEL-503,5,60 Days,EXW
2022-11-11 23:16:46.703351676,UK,State 2,Concrete Preparation,Transit Mixer,2,99156.15,6.24,92964.63,185929.26,ORD-202211-5743,DEL-954,3,Immediate,DDP
2022-11-12 12:25:34.367183592,Brazil,State 1,Recycling Solutions,Washing Plant,2,147214.11,11.55,130205.83,260411.67,ORD-202211-7781,DEL-196,1,60 Days,EXW
2022-11-13 01:34:22.031015508,Brazil,State 1,Concrete Preparation,Transit Mixer,2,110865.45,11.61,97992.13,195984.26,ORD-202211-8225,DEL-522,2,30 Days,FOB
2022-11-13 14:43:09.694847424,USA,Florida,Recycling Solutions,Washing Plant,2,183033.77,7.37,169550.4,339100.81,ORD-202211-2065,DEL-436,3,30 Days,FOB
2022-11-14 03:51:57.358679340,Russia,State 1,Concrete Preparation,Concrete Batching Plant,3,214486.98,9.61,193878.05,581634.14,ORD-202211-5167,DEL-880,3,30 Days,CIF
2022-11-14 17:00:45.022511256,Brazil,State 1,Concrete Pumps,Mobile Pump,2,269503.13,2.89,261701.94,523403.88,ORD-202211-8049,DEL-254,2,30 Days,CIF
2022-11-15 06:09:32.686343172,Austria,State 1,Concrete Preparation,Concrete Batching Plant,2,189118.44,8.14,173720.05,347440.11,ORD-202211-7363,DEL-697,1,60 Days,CIF
2022-11-15 19:18:20.350175088,Russia,State 1,Placing Equipment,Concrete Placing Boom,3,155229.27,8.98,141284.82,423854.47,ORD-202211-1982,DEL-571,3,90 Days,CIF
2022-11-16 08:27:08.014007004,India,Gujarat,Concrete Pumps,Stationary Pump BP1800,3,165339.99,8.32,151578.37,454735.12,ORD-202211-5535,DEL-326,3,60 Days,DDP
2022-11-16 21:35:55.677838920,China,Sichuan,Concrete Preparation,Transit Mixer,2,120770.46,13.72,104199.01,208398.03,ORD-202211-4529,DEL-676,1,90 Days,DDP
2022-11-17 10:44:43.341670836,Netherlands,State 2,Concrete Preparation,Concrete Batching Plant,1,197510.39,6.6,184478.07,184478.07,ORD-202211-1280,DEL-237,2,90 Days,DDP
2022-11-17 23:53:31.005502752,USA,Illinois,Placing Equipment,Concrete Placing Boom,3,105299.81,8.31,96550.79,289652.37,ORD-202211-7162,DEL-595,1,Immediate,DDP
2022-11-18 13:02:18.669334668,France,State 3,Recycling Solutions,Washing Plant,3,169814.62,4.26,162576.03,487728.1,ORD-202211-1474,DEL-634,3,30 Days,DDP
2022-11-19 02:11:06.333166584,Germany,Berlin,Placing Equipment,Separate Placing Boom,2,80803.98,5.65,76239.31,152478.62,ORD-202211-1032,DEL-420,5,30 Days,DDP
2022-11-19 15:19:53.996998500,USA,California,Recycling Solutions,Recycling Plant,3,312084.36,10.79,278425.48,835276.45,ORD-202211-9424,DEL-478,5,30 Days,CIF
2022-11-20 04:28:41.660830416,Netherlands,State 2,Concrete Preparation,Concrete Batching Plant,3,184886.33,6.99,171965.69,515897.07,ORD-202211-7900,DEL-414,3,30 Days,FOB
2022-11-20 17:37:29.324662332,India,Punjab,Placing Equipment,Separate Placing Boom,1,80050.85,2.2,78285.94,78285.94,ORD-202211-4010,DEL-256,3,30 Days,DDP
2022-11-21 06:46:16.988494248,Germany,Baden-Württemberg,Concrete Preparation,Concrete Batching Plant,3,286071.98,6.82,266562.27,799686.81,ORD-202211-6574,DEL-825,2,30 Days,EXW
2022-11-21 19:55:04.652326164,Germany,Berlin,Special Equipment,Foundation Equipment,1,219736.6,4.52,209796.04,209796.04,ORD-202211-8287,DEL-986,3,Immediate,CIF
2022-11-22 09:03:52.316158080,India,Tamil Nadu,Placing Equipment,Concrete Placing Boom,2,153865.12,14.65,131327.18,262654.36,ORD-202211-6954,DEL-813,1,60 Days,FOB
2022-11-22 22:12:39.979989996,India,Kerala,Concrete Pumps,Stationary Pump BP1800,1,210801.38,11.39,186787.33,186787.33,ORD-202211-3297,DEL-529,5,90 Days,CIF
2022-11-23 11:21:27.643821912,India,Telangana,Placing Equipment,Separate Placing Boom,1,110143.76,10.22,98884.16,98884.16,ORD-202211-5548,DEL-343,5,Immediate,FOB
2022-11-24 00:30:15.307653828,India,Punjab,Concrete Pumps,Stationary Pump BP350,3,107455.95,2.19,105106.14,315318.41,ORD-202211-6147,DEL-308,1,60 Days,CIF
2022-11-24 13:39:02.971485744,Australia,State 3,Recycling Solutions,Washing Plant,3,188114.94,8.3,172500.97,517502.91,ORD-202211-2566,DEL-198,3,30 Days,DDP
2022-11-25 02:47:50.635317660,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1800,1,190985.78,5.21,181044.14,181044.14,ORD-202211-7851,DEL-864,3,60 Days,DDP
2022-11-25 15:56:38.299149576,Netherlands,State 2,Concrete Pumps,Mobile Pump,3,237353.18,8.03,218287.56,654862.68,ORD-202211-7915,DEL-212,5,Immediate,CIF
2022-11-26 05:05:25.962981492,UK,State 3,Concrete Preparation,Concrete Batching Plant,2,228452.93,7.29,211795.32,423590.64,ORD-202211-4696,DEL-189,1,Immediate,DDP
2022-11-26 18:14:13.626813408,Germany,Bavaria,Special Equipment,Sludge Pump,3,54990.35,12.61,48056.57,144169.7,ORD-202211-8987,DEL-973,1,Immediate,FOB
2022-11-27 07:23:01.290645324,Austria,State 2,Concrete Pumps,Mobile Pump,1,277718.51,9.91,250188.64,250188.64,ORD-202211-1407,DEL-420,2,90 Days,FOB
2022-11-27 20:31:48.954477240,India,Tamil Nadu,Recycling Solutions,Recycling Plant,2,273462.14,6.75,255010.63,510021.27,ORD-202211-8140,DEL-781,5,Immediate,FOB
2022-11-28 09:40:36.618309156,Russia,State 1,Concrete Pumps,Stationary Pump BP1800,3,213793.64,6.5,199896.94,599690.81,ORD-202211-6763,DEL-925,5,30 Days,EXW
2022-11-28 22:49:24.282141072,Australia,State 3,Concrete Preparation,Concrete Batching Plant,2,319558.6,6.11,300021.06,600042.12,ORD-202211-8674,DEL-326,3,90 Days,CIF
2022-11-29 11:58:11.945972988,India,Kerala,Concrete Preparation,Transit Mixer,2,112306.88,13.11,97585.68,195171.37,ORD-202211-9085,DEL-275,2,Immediate,EXW
2022-11-30 01:06:59.609804904,UK,State 3,Special Equipment,Trenchless Equipment,2,179030.47,1.0,177246.44,354492.87,ORD-202211-6012,DEL-147,5,Immediate,CIF
2022-11-30 14:15:47.273636820,Russia,State 2,Placing Equipment,Concrete Placing Boom,1,161732.81,4.76,154034.28,154034.28,ORD-202211-9098,DEL-695,3,30 Days,DDP
2022-12-01 03:24:34.937468736,Sweden,State 1,Concrete Pumps,Mobile Pump,3,234326.42,3.52,226084.35,678253.06,ORD-202212-2492,DEL-972,5,30 Days,DDP
